VGNUMMER,inOnderzoek,gebruiksdoel_bijeenkomstfunctie,gebruiksdoel_celfunctie,gebruiksdoel_gezondheidszorgfunctie,gebruiksdoel_industriefunctie,gebruiksdoel_kantoorfunctie,gebruiksdoel_logiesfunctie,gebruiksdoel_onderwijsfunctie,gebruiksdoel_overige gebruiksfunctie,gebruiksdoel_sportfunctie,gebruiksdoel_winkelfunctie,gebruiksdoel_woonfunctie
000016853091,0.0,0,0,0,0,1,0,0,0,0,0,0
000011553413,0.0,0,0,0,0,0,0,0,0,0,0,1
000012562785,0.0,0,0,0,0,0,0,0,0,0,0,1
000017641462,0.0,0,0,0,1,0,0,0,0,0,0,0
000001994875,0.0,0,0,0,0,0,0,0,0,0,0,1
000006698530,0.0,0,0,0,0,0,0,0,0,0,0,1
000007487053,0.0,0,0,0,0,0,0,0,0,0,0,1
000019059841,0.0,0,0,0,0,0,0,0,1,0,0,0
000018620833,0.0,0,0,0,0,0,0,0,1,0,0,0
000017594677,0.0,0,0,0,0,0,0,0,1,0,0,0
000019977883,0.0,0,0,0,0,0,0,0,1,0,0,0
000018170943,0.0,0,0,0,1,0,0,0,0,0,0,0
000019057237,0.0,0,0,0,0,1,0,0,0,0,0,0
000019290764,0.0,0,0,0,0,0,0,0,0,0,0,1
000019738951,0.0,0,0,0,0,1,0,0,0,0,0,0
000002839296,0.0,0,0,0,0,0,0,0,0,0,0,1
000019472978,0.0,0,0,0,1,0,0,0,0,0,0,0
000042939070,,0,0,0,0,0,0,0,0,0,0,0
000019940890,0.0,0,0,0,0,1,0,0,0,0,0,0
000038750295,0.0,0,0,0,0,1,0,0,0,0,0,0
000016989600,0.0,0,0,0,0,0,0,0,0,0,0,1
000017776376,0.0,0,0,0,0,0,0,0,0,0,0,1
000003383539,0.0,0,0,0,0,0,0,0,0,0,0,1
000007379358,0.0,0,0,0,1,0,0,0,0,0,0,0
000007379374,0.0,0,0,0,0,0,0,0,0,0,0,1
000013247964,0.0,0,0,0,1,0,0,0,0,0,0,0
000003714802,0.0,0,0,0,0,0,0,0,0,0,0,1
000009445560,0.0,0,0,0,0,0,0,0,0,0,0,1
000006927653,0.0,0,0,0,0,0,0,0,0,0,0,1
000016970136,0.0,0,0,0,1,0,0,0,0,0,0,0
000017556821,0.0,0,0,0,0,0,0,0,0,0,1,0
000016025938,,0,0,0,0,0,0,0,0,0,0,0
000017993016,0.0,0,0,0,0,0,0,0,0,0,0,1
000006417809,0.0,0,0,0,0,0,0,0,0,0,0,1
000003352455,0.0,0,0,0,0,1,0,0,0,0,0,0
000010001484,0.0,0,0,0,0,0,0,0,0,0,0,1
000019838832,0.0,0,0,0,1,0,0,0,0,0,0,0
000007424779,0.0,0,0,0,0,0,0,0,0,0,0,1
000015277992,0.0,0,0,0,0,0,0,0,0,0,0,1
000002084082,0.0,0,0,0,0,0,0,0,0,0,0,1
000015091961,0.0,0,0,0,0,0,0,0,0,0,0,1
000011263652,0.0,0,0,0,0,0,0,0,0,0,0,1
000017341493,0.0,0,0,0,0,1,0,0,0,0,0,0
000018782612,0.0,0,0,0,0,1,0,0,0,0,0,0
000001885073,0.0,0,0,0,0,0,0,0,0,0,0,1
000001805002,0.0,0,0,0,0,0,0,0,0,0,0,1
000008701415,0.0,0,0,0,0,0,0,0,0,0,0,1
000015794318,0.0,0,0,0,0,1,0,0,0,0,0,0
000016564375,0.0,0,0,0,0,1,0,0,0,0,0,0
000016682262,0.0,0,0,0,0,0,0,0,0,0,0,1
000005049563,0.0,0,0,0,0,0,0,0,0,0,0,1
000001894056,0.0,0,0,0,0,0,0,0,0,0,0,1
000007071612,0.0,0,0,0,0,0,0,0,0,0,0,1
000003340589,0.0,0,0,0,0,0,0,0,0,0,0,1
000016717260,0.0,0,0,0,1,0,0,0,0,0,0,0
000009553924,0.0,0,0,0,0,0,0,0,0,0,0,1
000020319142,0.0,0,0,0,0,0,0,0,0,0,0,1
000015127095,0.0,0,0,0,0,0,0,0,0,0,0,1
000018352022,0.0,0,0,0,1,0,0,0,0,0,0,0
000011806001,0.0,0,0,0,0,0,0,0,0,0,0,1
000018635571,0.0,0,0,0,0,0,0,0,0,0,0,1
000019146558,0.0,0,0,0,1,0,0,0,0,0,0,0
000018315194,0.0,0,0,0,1,0,0,0,0,0,0,0
000038068192,0.0,0,0,0,0,0,0,0,0,1,0,0
000009061061,0.0,0,0,0,0,0,0,0,0,0,0,1
000007892756,0.0,0,0,0,0,0,0,0,0,0,0,1
000020547099,0.0,0,0,0,1,0,0,0,0,0,0,0
000012716308,0.0,0,0,0,0,0,0,0,0,0,0,1
000012713856,0.0,0,0,0,0,0,0,0,0,0,0,1
000008535361,0.0,0,0,0,0,0,0,0,0,0,0,1
000016044894,0.0,0,0,0,0,1,0,0,0,0,0,0
000018434975,0.0,0,0,0,1,0,0,0,0,0,0,0
000001804804,0.0,0,0,0,0,0,0,0,0,0,0,1
000005120756,0.0,0,0,0,0,0,0,0,0,0,0,1
000019453809,0.0,0,0,0,1,0,0,0,0,0,0,0
000003364186,0.0,0,0,0,0,1,0,0,0,0,0,0
000016064100,0.0,0,0,0,0,0,0,0,1,0,0,0
000000584800,0.0,0,0,0,0,0,0,0,0,0,0,1
000016046501,0.0,0,0,0,0,1,0,0,0,0,0,0
000003536726,0.0,0,0,0,0,0,0,0,0,0,0,1
000015110176,0.0,0,0,0,0,0,0,0,0,0,0,1
000019981651,0.0,0,0,0,1,0,0,0,0,0,0,0
000012365440,0.0,0,0,0,0,0,0,0,0,0,0,1
000016353803,0.0,0,0,0,1,0,0,0,0,0,0,0
000011890304,0.0,0,0,0,0,0,0,0,0,0,0,1
000004016599,0.0,0,0,0,0,0,0,0,0,0,0,1
000003767485,0.0,0,0,0,1,0,0,0,0,0,0,0
000009244220,0.0,0,0,0,0,0,0,0,0,0,1,0
000015895939,0.0,0,0,0,1,0,0,0,0,0,0,0
000017674557,0.0,0,0,0,0,1,0,0,0,0,0,0
000002048728,0.0,0,0,0,1,0,0,0,0,0,0,0
000007720718,0.0,0,0,0,1,0,0,0,0,0,0,0
000000375624,0.0,0,0,0,0,0,0,0,0,0,0,1
000016554752,0.0,0,0,0,1,0,0,0,0,0,0,0
000017061245,0.0,0,0,0,0,1,0,0,0,0,0,0
000015729257,0.0,0,0,0,0,0,0,0,0,0,0,1
000017760232,0.0,0,0,0,0,0,0,0,0,0,0,1
000006961215,0.0,0,0,0,0,0,0,0,0,0,0,1
000017517745,0.0,0,0,0,1,0,0,0,0,0,0,0
000018247202,0.0,0,0,0,1,0,0,0,0,0,0,0
000020325169,0.0,0,0,0,0,0,0,0,0,0,0,1
000017091225,0.0,0,0,0,0,0,0,0,0,0,0,1
000016354796,0.0,0,0,0,0,1,0,0,0,0,0,0
000020152531,0.0,0,0,0,0,1,0,0,0,0,0,0
000008794693,0.0,0,0,0,0,0,0,0,0,0,0,1
000018846343,0.0,0,0,0,0,1,0,0,0,0,0,0
000013876724,0.0,0,0,0,0,0,0,0,0,0,0,1
000007802625,0.0,0,0,0,0,0,0,0,0,0,1,0
000020279272,0.0,0,0,0,1,0,0,0,0,0,0,0
000003960765,0.0,0,0,0,0,0,0,0,0,0,0,1
000000525618,0.0,0,0,0,0,0,0,0,0,0,0,1
000002947285,0.0,0,0,0,0,0,0,0,0,0,0,1
000012552798,0.0,0,0,0,0,1,0,0,0,0,0,0
000013874020,0.0,0,0,0,1,0,0,0,0,0,0,0
000015997766,0.0,0,0,0,0,1,0,0,0,0,0,0
000018748368,0.0,0,0,0,0,0,0,0,0,0,0,1
000018425372,0.0,0,0,0,0,1,0,0,0,0,0,0
000016525442,0.0,0,0,0,1,0,0,0,0,0,0,0
000008243697,0.0,0,0,0,0,0,0,0,0,0,0,1
000005430216,0.0,0,0,0,1,0,0,0,0,0,0,0
000017032741,0.0,0,0,0,0,1,0,0,0,0,0,0
000039712915,0.0,0,0,0,0,0,0,0,1,0,0,0
000017342341,0.0,0,0,0,0,1,0,0,0,0,0,0
000004469372,0.0,0,0,0,1,0,0,0,0,0,0,0
000016264401,0.0,0,0,0,0,1,0,0,0,0,0,0
000017804450,0.0,0,0,0,0,0,0,0,0,0,0,1
000018032427,0.0,0,0,0,0,0,0,0,0,0,0,1
000007391366,0.0,0,0,0,1,0,0,0,0,0,0,0
000016246799,0.0,0,0,0,0,0,0,0,0,0,0,1
000004626338,0.0,0,0,0,0,0,0,0,0,0,0,1
000010041354,0.0,0,0,0,0,0,0,0,0,0,0,1
000003631354,0.0,0,0,0,0,0,0,0,0,0,0,1
000018064205,,0,0,0,0,0,0,0,0,0,0,0
000018031633,0.0,0,0,0,1,0,0,0,0,0,0,0
000022907459,0.0,0,0,0,1,0,0,0,0,0,0,0
000005749069,0.0,0,0,0,0,0,0,0,0,0,0,1
000002413779,0.0,0,0,0,0,1,0,0,0,0,0,0
000016172981,0.0,0,0,0,1,0,0,0,0,0,0,0
000011816198,0.0,0,0,0,0,0,0,0,0,0,0,1
000016906098,0.0,0,0,0,0,0,0,0,0,0,0,1
000019893175,0.0,0,0,0,0,0,0,0,0,0,1,0
000020366701,0.0,0,0,0,0,1,0,0,0,0,0,0
000003007502,0.0,0,0,0,0,0,0,0,0,0,0,1
000018851185,0.0,0,0,0,1,0,0,0,0,0,0,0
000000784915,0.0,0,0,0,1,0,0,0,0,0,0,0
000042925347,0.0,0,0,0,0,1,0,0,0,0,0,0
000019586426,0.0,0,0,0,0,1,0,0,0,0,0,0
000037716352,0.0,0,0,0,1,0,0,0,0,0,0,0
000016015304,0.0,0,0,0,1,0,0,0,0,0,0,0
000017110386,0.0,0,0,0,1,0,0,0,0,0,0,0
000038576163,0.0,0,0,0,1,0,0,0,0,0,0,0
000018124437,0.0,0,0,0,1,0,0,0,0,0,0,0
000006211283,0.0,0,0,0,0,0,0,0,0,0,0,1
000004653572,0.0,0,0,0,0,0,0,0,0,0,0,1
000012767077,0.0,0,0,0,0,1,0,0,0,0,0,0
000017457823,0.0,0,0,0,1,0,0,0,0,0,0,0
000003315231,0.0,0,0,0,0,0,0,0,0,0,0,1
000015105903,0.0,0,0,0,0,1,0,0,0,0,0,0
000016983823,0.0,0,0,0,1,0,0,0,0,0,0,0
000020037961,0.0,0,0,0,1,0,0,0,0,0,0,0
000017885140,0.0,0,0,0,1,0,0,0,0,0,0,0
000017885167,0.0,0,0,0,1,0,0,0,0,0,0,0
000024388483,0.0,0,0,0,0,1,0,0,0,0,0,0
000031705235,0.0,0,0,0,1,0,0,0,0,0,0,0
000001514415,0.0,0,0,0,1,0,0,0,0,0,0,0
000026853965,0.0,0,0,0,0,1,0,0,0,0,0,0
000004327756,0.0,0,0,0,0,0,0,0,0,0,0,1
000020142609,0.0,0,0,0,1,0,0,0,0,0,0,0
000016885945,0.0,0,0,0,1,0,0,0,0,0,0,0
000020501234,0.0,0,0,0,0,0,0,0,1,0,0,0
000020141599,0.0,0,0,0,1,0,0,0,0,0,0,0
000019309546,0.0,0,0,0,0,1,0,0,0,0,0,0
000016487958,0.0,0,0,0,1,0,0,0,0,0,0,0
000016487974,0.0,0,0,0,0,1,0,0,0,0,0,0
000016487982,0.0,0,0,0,1,0,0,0,0,0,0,0
000016488016,0.0,0,0,0,1,0,0,0,0,0,0,0
000016488075,0.0,0,0,0,1,0,0,0,0,0,0,0
000000867152,0.0,0,0,0,0,0,0,0,0,0,0,1
000000867179,0.0,0,0,0,0,0,0,0,0,0,0,1
000012452440,0.0,0,0,0,0,0,0,0,0,0,0,1
000017051053,,0,0,0,0,0,0,0,0,0,0,0
000018099076,,0,0,0,0,0,0,0,0,0,0,0
000018037429,0.0,0,0,0,1,0,0,0,0,0,0,0
000001417517,0.0,0,0,0,0,0,0,0,0,0,0,1
000018159850,0.0,0,0,0,0,0,0,0,1,0,0,0
000015313247,0.0,0,0,0,0,0,0,0,1,0,0,0
000017504171,0.0,0,0,0,1,0,0,0,0,0,0,0
000017793203,0.0,0,0,0,1,0,0,0,0,0,0,0
000023815590,0.0,0,0,0,1,0,0,0,0,0,0,0
000023815604,0.0,0,0,0,1,0,0,0,0,0,0,0
000023815612,0.0,0,0,0,1,0,0,0,0,0,0,0
000023815639,0.0,0,0,0,0,1,0,0,0,0,0,0
000023949562,0.0,0,0,0,1,0,0,0,0,0,0,0
000035612606,0.0,0,0,0,0,1,0,0,0,0,0,0
000019920946,0.0,0,0,0,0,1,0,0,0,0,0,0
000010255621,0.0,0,0,0,1,0,0,0,0,0,0,0
000017036925,0.0,0,0,0,0,1,0,0,0,0,0,0
000019681682,0.0,0,0,0,1,0,0,0,0,0,0,0
000020139837,0.0,0,0,0,0,1,0,0,0,0,0,0
000002034999,0.0,0,0,0,1,0,0,0,0,0,0,0
000016512642,0.0,0,0,0,0,0,0,0,0,0,0,1
000006876099,0.0,0,0,0,1,0,0,0,0,0,0,0
000016419200,0.0,0,0,0,0,1,0,0,0,0,0,0
000020163010,0.0,0,0,0,1,0,0,0,0,0,0,0
000017031567,0.0,0,0,0,1,0,0,0,0,0,0,0
000020098235,0.0,0,0,0,0,0,0,0,0,1,0,0
000011396660,0.0,0,0,0,0,1,0,0,0,0,0,0
000016022319,0.0,0,0,0,0,0,0,0,0,0,0,1
000018957080,0.0,0,0,0,0,0,0,0,0,0,0,1
000019029047,0.0,0,0,0,0,1,0,0,0,0,0,0
000016691326,0.0,0,0,0,0,1,0,0,0,0,0,0
000000381004,0.0,0,0,0,0,0,0,0,0,0,0,1
000016091663,0.0,0,0,0,1,0,0,0,0,0,0,0
000010824340,0.0,0,0,0,0,1,0,0,0,0,0,0
000016988914,0.0,0,0,0,0,0,0,0,0,0,0,1
000015815633,0.0,0,0,0,0,1,0,0,0,0,0,0
000003170551,0.0,0,0,0,0,0,0,0,0,0,0,1
000007595921,0.0,0,0,0,0,0,0,0,0,0,0,1
000010306161,0.0,0,0,0,0,0,0,0,0,0,0,1
000005816769,0.0,0,0,0,0,0,0,0,0,0,0,1
000012250422,0.0,0,0,0,0,0,0,0,0,0,0,1
000016977114,0.0,0,0,0,1,0,0,0,0,0,0,0
000006442560,0.0,0,0,0,0,0,0,0,0,0,0,1
000019007108,0.0,0,0,0,0,1,0,0,0,0,0,0
000007834977,0.0,0,0,0,0,1,0,0,0,0,0,0
000008014191,0.0,0,0,0,0,0,0,0,0,0,0,1
000015848310,0.0,0,0,0,0,1,0,0,0,0,0,0
000019556438,0.0,0,0,0,1,0,0,0,0,0,0,0
000020373619,0.0,0,0,0,0,1,0,0,0,0,0,0
000020373627,0.0,0,0,0,0,1,0,0,0,0,0,0
000004221265,0.0,0,0,0,1,0,0,0,0,0,0,0
000018281052,0.0,0,0,0,1,0,0,0,0,0,0,0
000009105808,0.0,0,0,0,0,0,0,0,0,0,0,1
000004222326,0.0,0,0,0,0,0,0,0,0,0,0,1
000020265395,0.0,0,0,0,0,1,0,0,0,0,0,0
000017420261,0.0,0,0,0,0,1,0,0,0,0,0,0
000017903246,0.0,0,0,0,1,0,0,0,0,0,0,0
000016260082,0.0,0,0,0,1,0,0,0,0,0,0,0
000016434951,0.0,0,0,0,0,1,0,0,0,0,0,0
000016434986,0.0,0,0,0,0,1,0,0,0,0,0,0
000017335841,0.0,0,0,0,0,1,0,0,0,0,0,0
000016604547,0.0,0,0,0,0,1,0,0,0,0,0,0
000017194229,0.0,0,0,0,0,0,0,0,0,0,0,1
000017889278,0.0,0,0,0,1,0,0,0,0,0,0,0
000014176254,0.0,0,0,0,0,1,0,0,0,0,0,0
000004512030,0.0,0,0,0,0,0,0,0,0,0,0,1
000008979766,0.0,0,0,0,0,0,0,0,0,0,0,1
000018359752,0.0,0,0,0,0,1,0,0,0,0,0,0
000017416825,0.0,0,0,0,1,0,0,0,0,0,0,0
000012591254,0.0,0,0,0,0,0,0,0,0,0,0,1
000019640471,0.0,0,0,0,1,0,0,0,0,0,0,0
000015974995,0.0,0,0,0,0,0,0,0,1,0,0,0
000005807352,0.0,0,0,0,0,0,0,0,0,0,0,1
000015944387,0.0,0,0,0,0,1,0,0,0,0,0,0
000018901018,0.0,0,0,0,1,0,0,0,0,0,0,0
000019640846,0.0,0,0,0,0,1,0,0,0,0,0,0
000015818454,0.0,0,0,0,0,0,0,0,0,0,0,1
000016112792,0.0,0,0,0,1,0,0,0,0,0,0,0
000015630374,0.0,0,0,0,0,0,0,0,0,0,0,1
000016494083,0.0,0,0,0,1,0,0,0,0,0,0,0
000001185993,0.0,0,0,0,0,1,0,0,0,0,0,0
000009483705,0.0,0,0,0,0,0,0,0,0,0,0,1
000017321700,0.0,0,0,0,0,0,0,0,0,0,0,1
000018002846,0.0,0,0,0,0,1,0,0,0,0,0,0
000019013558,0.0,0,0,0,0,0,0,0,0,0,0,1
000009748660,0.0,0,0,0,0,0,0,0,0,0,0,1
000012766356,0.0,0,0,0,0,0,0,0,0,0,0,1
000015206424,0.0,0,0,0,1,0,0,0,0,0,0,0
000017924502,0.0,0,0,0,0,1,0,0,0,0,0,0
000014734001,0.0,0,0,0,0,0,0,0,0,0,0,1
000005059518,0.0,0,0,0,0,0,1,0,0,0,0,0
000010325522,0.0,0,0,0,0,0,0,1,0,0,0,0
000006212077,0.0,0,0,0,0,1,0,0,0,0,0,0
000008546096,0.0,0,0,0,0,0,0,0,0,0,0,1
000017021162,0.0,0,0,0,0,0,0,0,0,0,0,1
000017346339,0.0,0,0,0,0,1,0,0,0,0,0,0
000011547650,0.0,0,0,0,0,1,0,0,0,0,0,0
000018530311,0.0,0,0,0,0,0,0,0,0,0,0,1
000016198115,0.0,0,0,0,0,0,0,0,0,0,0,1
000004267249,0.0,0,0,0,1,0,0,0,0,0,0,0
000015878643,0.0,0,0,0,0,0,0,0,0,0,0,1
000019323166,0.0,0,0,0,0,0,0,0,0,0,0,1
000017884934,0.0,0,0,0,0,1,0,0,0,0,0,0
000001766007,0.0,0,0,0,0,1,0,0,0,0,0,0
000021995346,0.0,0,0,0,1,0,0,0,0,0,0,0
000021995354,0.0,0,0,0,0,1,0,0,0,0,0,0
000019892861,0.0,0,0,0,0,1,0,0,0,0,0,0
000015913376,0.0,0,0,0,0,1,0,0,0,0,0,0
000002224887,0.0,0,0,0,0,1,0,0,0,0,0,0
000019483686,0.0,0,0,0,0,1,0,0,0,0,0,0
000018216811,0.0,0,0,0,1,0,0,0,0,0,0,0
000012870005,0.0,0,0,0,0,0,0,0,0,0,0,1
000012256269,0.0,0,0,0,0,0,0,0,0,0,0,1
000019813279,0.0,0,0,0,0,1,0,0,0,0,0,0
000002037912,0.0,0,0,0,0,0,0,0,0,0,0,1
000019969589,0.0,0,0,0,0,1,0,0,0,0,0,0
000019789319,0.0,0,0,0,0,0,0,0,0,0,0,1
000009317546,0.0,0,0,0,0,0,0,0,0,0,0,1
000020363486,0.0,0,0,0,0,1,0,0,0,0,0,0
000020311923,0.0,0,0,0,1,0,0,0,0,0,0,0
000001902695,0.0,0,0,0,0,0,0,0,0,0,0,1
000015491129,0.0,0,0,0,0,1,0,0,0,0,0,0
000008788944,0.0,0,0,0,0,0,0,0,0,0,0,1
000016573099,0.0,0,0,0,0,1,0,0,0,0,0,0
000014863987,0.0,0,0,0,0,1,0,0,0,0,0,0
000019812817,0.0,0,0,0,1,0,0,0,0,0,0,0
000019668376,0.0,0,0,0,0,0,0,0,0,0,0,1
000011140003,0.0,0,0,0,0,0,0,0,0,0,0,1
000016858751,0.0,0,0,0,0,0,0,0,1,0,0,0
000020145136,,0,0,0,0,0,0,0,0,0,0,0
000009960287,0.0,0,0,0,0,0,1,0,0,0,0,0
000016906969,0.0,0,0,0,0,0,0,0,0,0,0,1
000017029775,0.0,0,0,0,0,1,0,0,0,0,0,0
000017193834,0.0,0,0,0,1,0,0,0,0,0,0,0
000021950865,0.0,0,0,0,1,0,0,0,0,0,0,0
000038921057,0.0,0,0,0,1,0,0,0,0,0,0,0
000016139534,0.0,0,0,0,0,1,0,0,0,0,0,0
000038075725,0.0,0,0,0,1,0,0,0,0,0,0,0
000016120388,0.0,0,0,0,0,1,0,0,0,0,0,0
000038075563,0.0,0,0,0,1,0,0,0,0,0,0,0
000040396142,0.0,0,0,0,1,0,0,0,0,0,0,0
000019615884,0.0,0,0,0,1,0,0,0,0,0,0,0
000015309207,0.0,0,0,0,0,0,0,0,0,0,0,1
000037444360,0.0,0,0,0,0,1,0,0,0,0,0,0
000041932862,0.0,0,0,0,1,0,0,0,0,0,0,0
000015877205,0.0,0,0,0,0,0,0,0,0,0,0,1
000018100147,0.0,0,0,0,1,0,0,0,0,0,0,0
000001622137,0.0,0,0,0,0,0,0,0,0,0,0,1
000017659132,0.0,0,0,0,1,0,0,0,0,0,0,0
000017659159,,0,0,0,0,0,0,0,0,0,0,0
000017659175,0.0,0,0,0,1,0,0,0,0,0,0,0
000017659191,0.0,0,0,0,0,1,0,0,0,0,0,0
000017659221,,0,0,0,0,0,0,0,0,0,0,0
000025085425,0.0,0,0,0,1,0,0,0,0,0,0,0
000037074172,0.0,0,0,0,1,0,0,0,0,0,0,0
000037639161,0.0,0,0,0,0,1,0,0,0,0,0,0
000015600785,0.0,0,0,0,0,0,0,0,0,0,0,1
000009892826,0.0,0,0,0,1,0,0,0,0,0,0,0
000003060527,0.0,0,0,0,0,0,0,0,0,0,0,1
000018934706,0.0,0,0,0,0,1,0,0,0,0,0,0
000018680798,0.0,0,0,0,1,0,0,0,0,0,0,0
000016125916,0.0,0,0,0,1,0,0,0,0,0,0,0
000004258428,0.0,0,0,0,0,0,0,0,0,0,0,1
000013922300,0.0,0,0,0,0,0,0,0,0,0,0,1
000003165612,0.0,0,0,0,0,0,0,0,0,0,0,1
000015778096,0.0,0,0,0,0,1,0,0,0,0,0,0
000020408838,0.0,0,0,0,1,0,0,0,0,0,0,0
000010407154,0.0,0,0,0,0,0,0,0,0,0,0,1
000017704553,0.0,0,0,0,0,1,0,0,0,0,0,0
000015993515,0.0,0,0,0,0,1,0,0,0,0,0,0
000018429173,0.0,0,0,0,1,0,0,0,0,0,0,0
000017125936,0.0,0,0,0,0,0,0,0,1,0,0,0
000019804849,0.0,0,0,0,1,0,0,0,0,0,0,0
000042477824,0.0,0,0,0,0,1,0,0,0,0,0,0
000016011619,0.0,0,0,0,1,0,0,0,0,0,0,0
000015944115,0.0,0,0,0,1,0,0,0,0,0,0,0
000008839603,0.0,0,0,0,0,1,0,0,0,0,0,0
000031869408,0.0,0,0,0,0,0,0,0,1,0,0,0
000016501187,0.0,0,0,0,0,1,0,0,0,0,0,0
000020468512,0.0,0,0,0,0,0,0,0,0,0,0,1
000017516153,,0,0,0,0,0,0,0,0,0,0,0
000019340796,0.0,0,0,0,1,0,0,0,0,0,0,0
000017189330,0.0,0,0,0,1,0,0,0,0,0,0,0
000017210062,0.0,0,0,0,0,0,0,0,0,0,0,1
000005663628,0.0,0,0,0,0,0,0,0,0,0,0,1
000006891500,0.0,0,0,0,0,1,0,0,0,0,0,0
000020376316,0.0,0,0,0,0,1,0,0,0,0,0,0
000003229343,0.0,0,0,0,0,0,0,0,0,0,0,1
000002277530,0.0,0,0,0,0,0,0,0,0,0,0,1
000006745288,0.0,0,0,0,0,0,0,0,0,0,0,1
000016216202,0.0,0,0,0,0,1,0,0,0,0,0,0
000007906811,0.0,0,0,0,0,0,0,0,1,0,0,0
000018291988,0.0,0,0,0,0,0,0,0,0,0,0,1
000011216662,0.0,0,0,0,1,0,0,0,0,0,0,0
000020351593,0.0,0,0,0,0,1,0,0,0,0,0,0
000019178719,0.0,0,0,0,0,0,0,0,1,0,0,0
000018458114,0.0,0,0,0,1,0,0,0,0,0,0,0
000027070182,,0,0,0,0,0,0,0,0,0,0,0
000027664643,0.0,0,0,0,0,1,0,0,0,0,0,0
000039457184,0.0,0,0,0,1,0,0,0,0,0,0,0
000017478553,0.0,0,0,0,0,1,0,0,0,0,0,0
000004977599,0.0,0,0,0,0,1,0,0,0,0,0,0
000010900527,0.0,0,0,0,0,0,0,0,0,0,0,1
000020363389,0.0,0,0,0,1,0,0,0,0,0,0,0
000035634715,0.0,0,0,0,1,0,0,0,0,0,0,0
000018277128,0.0,0,0,0,1,0,0,0,0,0,0,0
000016237803,0.0,0,0,0,0,1,0,0,0,0,0,0
000014279169,0.0,0,0,0,0,0,0,0,0,0,0,1
000016759419,0.0,0,0,0,0,1,0,0,0,0,0,0
000007428650,0.0,0,0,0,0,0,0,0,0,0,0,1
000016139798,0.0,0,0,0,0,1,0,0,0,0,0,0
000019271522,0.0,0,0,0,0,1,0,0,0,0,0,0
000018762034,0.0,0,0,0,0,1,0,0,0,0,0,0
000017950058,0.0,0,0,0,0,1,0,0,0,0,0,0
000018242405,0.0,0,0,0,0,1,0,0,0,0,0,0
000013785230,0.0,0,0,0,1,0,0,0,0,0,0,0
000019185243,0.0,0,0,0,0,0,0,0,1,0,0,0
000015233022,0.0,0,0,0,0,1,0,0,0,0,0,0
000012722863,0.0,0,0,0,0,0,0,0,0,0,0,1
000016753976,0.0,0,0,0,0,1,0,0,0,0,0,0
000001590154,0.0,0,0,0,0,1,0,0,0,0,0,0
000015179117,0.0,0,0,0,1,0,0,0,0,0,0,0
000016113756,0.0,0,0,0,0,0,0,0,0,0,0,1
000017782333,,0,0,0,0,0,0,0,0,0,0,0
000018507174,0.0,0,0,0,0,1,0,0,0,0,0,0
000018507190,0.0,0,0,0,1,0,0,0,0,0,0,0
000015081230,0.0,0,0,0,0,0,0,0,0,0,0,1
000001630210,0.0,1,0,0,0,0,0,0,0,0,0,0
000006564399,0.0,0,0,0,0,1,0,0,0,0,0,0
000017362040,0.0,0,0,0,0,1,0,0,0,0,0,0
000002216663,0.0,0,0,0,0,0,1,0,0,0,0,0
000019211996,0.0,0,0,0,1,0,0,0,0,0,0,0
000018722520,0.0,0,0,0,1,0,0,0,0,0,0,0
000000675814,0.0,0,0,0,0,0,0,0,0,0,0,1
000016549228,0.0,0,0,0,1,0,0,0,0,0,0,0
000007966601,0.0,0,0,0,0,0,0,0,0,0,0,1
000019665660,0.0,0,0,0,1,0,0,0,0,0,0,0
000020532466,0.0,0,0,0,0,1,0,0,0,0,0,0
000005258707,0.0,0,0,0,0,0,0,0,0,0,0,1
000000839361,0.0,0,0,0,0,0,0,0,0,0,0,1
000016104587,0.0,0,0,0,0,0,0,0,0,0,0,1
000020401876,0.0,0,0,0,0,1,0,0,0,0,0,0
000008530866,0.0,0,0,0,0,0,0,0,0,0,0,1
000001339788,0.0,0,0,0,0,0,0,0,0,0,0,1
000013260618,0.0,0,0,0,0,0,0,0,0,0,0,1
000019224001,0.0,0,0,0,0,0,1,0,0,0,0,0
000010765158,0.0,0,0,0,1,0,0,0,0,0,0,0
000014082667,0.0,0,0,0,0,0,0,0,0,0,0,1
000008125473,0.0,0,0,0,0,0,0,0,0,0,0,1
000011805366,0.0,0,0,0,1,0,0,0,0,0,0,0
000007457871,0.0,0,0,0,0,0,0,0,0,0,0,1
000006888712,0.0,0,0,0,0,1,0,0,0,0,0,0
000010202897,0.0,0,0,0,0,0,0,0,0,0,0,1
000006652549,0.0,0,0,0,1,0,0,0,0,0,0,0
000017977819,0.0,0,0,0,0,0,0,0,0,0,0,1
000004112849,0.0,0,0,0,0,0,0,0,0,0,0,1
000008765677,0.0,0,0,0,0,0,0,0,0,0,0,1
000008028273,0.0,0,0,0,0,0,0,0,0,0,0,1
000015897702,0.0,0,0,0,0,0,0,0,0,0,0,1
000015078191,0.0,0,0,0,0,0,0,0,0,0,0,1
000009124918,0.0,0,0,0,0,0,0,0,0,0,0,1
000011596538,0.0,0,0,0,1,0,0,0,0,0,0,0
000010843043,0.0,0,0,0,0,0,0,0,0,0,0,1
000019231466,0.0,0,0,0,0,0,0,0,0,0,0,1
000016366778,0.0,0,0,0,0,1,0,0,0,0,0,0
